repo,number,is_merged,ast_function_definition,ast_class_definition,ast_if_statement,ast_for_statement,ast_while_statement,ast_try_statement,ast_import_statement,ast_import_from_statement,ast_call,ast_assignment,ast_augmented_assignment,ast_binary_operator,ast_comparison_operator,ast_boolean_operator,ast_return_statement,ast_expression_statement,ast_decorated_definition,ast_with_statement,ast_raise_statement,ast_assert_statement,ast_total_nodes,ast_max_depth,ast_avg_branching,ast_error_nodes,cfg_nodes,cfg_edges,cfg_complexity,cfg_max_nesting,additions,deletions,changed_files,num_commits,files_per_commit,churn_ratio,num_reviews,num_reviewers,num_review_comments,num_issue_comments,review_density,title_len,body_len,avg_commit_msg_len,has_keyword_fix,has_keyword_bug,has_keyword_test,has_keyword_refactor,has_keyword_add,has_keyword_remove,tfidf_added,tfidf_ai,tfidf_airflow,tfidf_assistant,tfidf_breaking,tfidf_change,tfidf_changes,tfidf_checklist,tfidf_code,tfidf_com,tfidf_commit,tfidf_contributing,tfidf_dev,tfidf_developers,tfidf_django,tfidf_docs,tfidf_documentation,tfidf_existing,tfidf_feature,tfidf_file,tfidf_fix,tfidf_fixes,tfidf_github,tfidf_guidelines,tfidf_help,tfidf_home,tfidf_href,tfidf_https,tfidf_io,tfidf_issue,tfidf_link,tfidf_main,tfidf_new,tfidf_number,tfidf_perfect,tfidf_pr,tfidf_prs,tfidf_pull,tfidf_py,tfidf_python3,tfidf_request,tfidf_requests,tfidf_review,tfidf_reviewed,tfidf_tests,tfidf_ticket,tfidf_tools,tfidf_updated,tfidf_used,tfidf_works
home-assistant/core,175019,True,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,4,0,0,0,0,172,6,3.42,1,8,7,1,0,16.0,17.0,2.0,1.0,1.0,0.47058823529411764,2.0,2.0,0.0,1.0,0.0,55.0,4781.0,44.0,1.0,1.0,1.0,0.0,1.0,0.0,0.11803418613928983,0.023659883265578042,0.0,0.32754102078599673,0.11076600684055642,0.19503883530200203,0.023061444687667243,0.11046054663080884,0.2797249683387931,0.04020668145985664,0.0,0.046173896958934806,0.0549511636537725,0.1518764992475094,0.0,0.1728725599654313,0.08930429790028717,0.08578384090885847,0.103708036109572,0.029686792141571158,0.023370540550464607,0.10485498521018528,0.04758673513304909,0.0,0.16476108343357082,0.3304934337879549,0.0,0.11853323783755476,0.20019510305681879,0.11046054663080884,0.1725619087522092,0.0,0.10719029837990893,0.025083815915633207,0.15216697046399785,0.26530048411034773,0.10599402206750333,0.3536065150733674,0.0,0.07252862264643686,0.215841317197234,0.1832763868044188,0.17096806313339863,0.07816716869014252,0.09847516698042355,0.0,0.056156705625660865,0.13027861448357086,0.0,0.1069068093821714
home-assistant/core,175020,True,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5,0,0,0,0,244,7,3.375,1,8,7,1,0,14.0,14.0,2.0,1.0,1.0,0.4827586206896552,2.0,2.0,0.0,1.0,0.0,57.0,4781.0,44.0,1.0,1.0,1.0,0.0,1.0,0.0,0.11803418613928983,0.023659883265578042,0.0,0.32754102078599673,0.11076600684055642,0.19503883530200203,0.023061444687667243,0.11046054663080884,0.2797249683387931,0.04020668145985664,0.0,0.046173896958934806,0.0549511636537725,0.1518764992475094,0.0,0.1728725599654313,0.08930429790028717,0.08578384090885847,0.103708036109572,0.029686792141571158,0.023370540550464607,0.10485498521018528,0.04758673513304909,0.0,0.16476108343357082,0.3304934337879549,0.0,0.11853323783755476,0.20019510305681879,0.11046054663080884,0.1725619087522092,0.0,0.10719029837990893,0.025083815915633207,0.15216697046399785,0.26530048411034773,0.10599402206750333,0.3536065150733674,0.0,0.07252862264643686,0.215841317197234,0.1832763868044188,0.17096806313339863,0.07816716869014252,0.09847516698042355,0.0,0.056156705625660865,0.13027861448357086,0.0,0.1069068093821714
home-assistant/core,175021,True,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,11,0,0,0,0,372,7,3.467289719626168,2,14,13,1,0,33.0,33.0,2.0,1.0,1.0,0.4925373134328358,2.0,2.0,0.0,1.0,0.0,59.0,4781.0,44.0,1.0,1.0,1.0,0.0,1.0,0.0,0.11803418613928983,0.023659883265578042,0.0,0.32754102078599673,0.11076600684055642,0.19503883530200203,0.023061444687667243,0.11046054663080884,0.2797249683387931,0.04020668145985664,0.0,0.046173896958934806,0.0549511636537725,0.1518764992475094,0.0,0.1728725599654313,0.08930429790028717,0.08578384090885847,0.103708036109572,0.029686792141571158,0.023370540550464607,0.10485498521018528,0.04758673513304909,0.0,0.16476108343357082,0.3304934337879549,0.0,0.11853323783755476,0.20019510305681879,0.11046054663080884,0.1725619087522092,0.0,0.10719029837990893,0.025083815915633207,0.15216697046399785,0.26530048411034773,0.10599402206750333,0.3536065150733674,0.0,0.07252862264643686,0.215841317197234,0.1832763868044188,0.17096806313339863,0.07816716869014252,0.09847516698042355,0.0,0.056156705625660865,0.13027861448357086,0.0,0.1069068093821714
home-assistant/core,175023,True,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,6,0,0,0,0,281,6,3.6363636363636362,6,9,8,1,0,7.0,8.0,1.0,1.0,0.5,0.4375,2.0,2.0,0.0,1.0,0.0,51.0,4781.0,44.0,1.0,1.0,1.0,0.0,1.0,0.0,0.11803418613928983,0.023659883265578042,0.0,0.32754102078599673,0.11076600684055642,0.19503883530200203,0.023061444687667243,0.11046054663080884,0.2797249683387931,0.04020668145985664,0.0,0.046173896958934806,0.0549511636537725,0.1518764992475094,0.0,0.1728725599654313,0.08930429790028717,0.08578384090885847,0.103708036109572,0.029686792141571158,0.023370540550464607,0.10485498521018528,0.04758673513304909,0.0,0.16476108343357082,0.3304934337879549,0.0,0.11853323783755476,0.20019510305681879,0.11046054663080884,0.1725619087522092,0.0,0.10719029837990893,0.025083815915633207,0.15216697046399785,0.26530048411034773,0.10599402206750333,0.3536065150733674,0.0,0.07252862264643686,0.215841317197234,0.1832763868044188,0.17096806313339863,0.07816716869014252,0.09847516698042355,0.0,0.056156705625660865,0.13027861448357086,0.0,0.1069068093821714
home-assistant/core,175024,True,0,0,0,0,0,0,0,5,4,7,0,0,0,0,0,11,0,0,0,0,531,7,3.643478260869565,3,20,18,2,0,19.0,21.0,4.0,1.0,2.0,0.4634146341463415,2.0,2.0,0.0,1.0,0.0,52.0,4781.0,44.0,1.0,1.0,1.0,0.0,1.0,0.0,0.11803418613928983,0.023659883265578042,0.0,0.32754102078599673,0.11076600684055642,0.19503883530200203,0.023061444687667243,0.11046054663080884,0.2797249683387931,0.04020668145985664,0.0,0.046173896958934806,0.0549511636537725,0.1518764992475094,0.0,0.1728725599654313,0.08930429790028717,0.08578384090885847,0.103708036109572,0.029686792141571158,0.023370540550464607,0.10485498521018528,0.04758673513304909,0.0,0.16476108343357082,0.3304934337879549,0.0,0.11853323783755476,0.20019510305681879,0.11046054663080884,0.1725619087522092,0.0,0.10719029837990893,0.025083815915633207,0.15216697046399785,0.26530048411034773,0.10599402206750333,0.3536065150733674,0.0,0.07252862264643686,0.215841317197234,0.1832763868044188,0.17096806313339863,0.07816716869014252,0.09847516698042355,0.0,0.056156705625660865,0.13027861448357086,0.0,0.1069068093821714
home-assistant/core,175025,True,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,4,1,0,0,0,95,6,2.764705882352941,1,11,10,1,0,2.0,2.0,1.0,1.0,0.5,0.4,2.0,2.0,0.0,0.0,0.0,54.0,4781.0,44.0,1.0,1.0,1.0,0.0,1.0,0.0,0.11803418613928983,0.023659883265578042,0.0,0.32754102078599673,0.11076600684055642,0.19503883530200203,0.023061444687667243,0.11046054663080884,0.2797249683387931,0.04020668145985664,0.0,0.046173896958934806,0.0549511636537725,0.1518764992475094,0.0,0.1728725599654313,0.08930429790028717,0.08578384090885847,0.103708036109572,0.029686792141571158,0.023370540550464607,0.10485498521018528,0.04758673513304909,0.0,0.16476108343357082,0.3304934337879549,0.0,0.11853323783755476,0.20019510305681879,0.11046054663080884,0.1725619087522092,0.0,0.10719029837990893,0.025083815915633207,0.15216697046399785,0.26530048411034773,0.10599402206750333,0.3536065150733674,0.0,0.07252862264643686,0.215841317197234,0.1832763868044188,0.17096806313339863,0.07816716869014252,0.09847516698042355,0.0,0.056156705625660865,0.13027861448357086,0.0,0.1069068093821714
home-assistant/core,175026,True,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,11,0,0,0,0,760,12,3.418918918918919,37,13,12,1,0,56.0,57.0,2.0,1.0,1.0,0.49122807017543857,2.0,2.0,0.0,1.0,0.0,56.0,4781.0,44.0,1.0,1.0,1.0,0.0,1.0,0.0,0.11803418613928983,0.023659883265578042,0.0,0.32754102078599673,0.11076600684055642,0.19503883530200203,0.023061444687667243,0.11046054663080884,0.2797249683387931,0.04020668145985664,0.0,0.046173896958934806,0.0549511636537725,0.1518764992475094,0.0,0.1728725599654313,0.08930429790028717,0.08578384090885847,0.103708036109572,0.029686792141571158,0.023370540550464607,0.10485498521018528,0.04758673513304909,0.0,0.16476108343357082,0.3304934337879549,0.0,0.11853323783755476,0.20019510305681879,0.11046054663080884,0.1725619087522092,0.0,0.10719029837990893,0.025083815915633207,0.15216697046399785,0.26530048411034773,0.10599402206750333,0.3536065150733674,0.0,0.07252862264643686,0.215841317197234,0.1832763868044188,0.17096806313339863,0.07816716869014252,0.09847516698042355,0.0,0.056156705625660865,0.13027861448357086,0.0,0.1069068093821714
home-assistant/core,175030,True,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,187,5,6.888888888888889,3,4,3,1,0,6.0,8.0,1.0,1.0,0.5,0.4,2.0,2.0,0.0,1.0,0.0,52.0,4781.0,44.0,1.0,1.0,1.0,0.0,1.0,0.0,0.11803418613928983,0.023659883265578042,0.0,0.32754102078599673,0.11076600684055642,0.19503883530200203,0.023061444687667243,0.11046054663080884,0.2797249683387931,0.04020668145985664,0.0,0.046173896958934806,0.0549511636537725,0.1518764992475094,0.0,0.1728725599654313,0.08930429790028717,0.08578384090885847,0.103708036109572,0.029686792141571158,0.023370540550464607,0.10485498521018528,0.04758673513304909,0.0,0.16476108343357082,0.3304934337879549,0.0,0.11853323783755476,0.20019510305681879,0.11046054663080884,0.1725619087522092,0.0,0.10719029837990893,0.025083815915633207,0.15216697046399785,0.26530048411034773,0.10599402206750333,0.3536065150733674,0.0,0.07252862264643686,0.215841317197234,0.1832763868044188,0.17096806313339863,0.07816716869014252,0.09847516698042355,0.0,0.056156705625660865,0.13027861448357086,0.0,0.1069068093821714
home-assistant/core,175031,True,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,9,0,0,0,0,254,6,3.2083333333333335,5,17,15,2,0,14.0,14.0,4.0,1.0,2.0,0.4827586206896552,3.0,3.0,0.0,2.0,0.0,53.0,4781.0,44.0,1.0,1.0,1.0,0.0,1.0,0.0,0.11803418613928983,0.023659883265578042,0.0,0.32754102078599673,0.11076600684055642,0.19503883530200203,0.023061444687667243,0.11046054663080884,0.2797249683387931,0.04020668145985664,0.0,0.046173896958934806,0.0549511636537725,0.1518764992475094,0.0,0.1728725599654313,0.08930429790028717,0.08578384090885847,0.103708036109572,0.029686792141571158,0.023370540550464607,0.10485498521018528,0.04758673513304909,0.0,0.16476108343357082,0.3304934337879549,0.0,0.11853323783755476,0.20019510305681879,0.11046054663080884,0.1725619087522092,0.0,0.10719029837990893,0.025083815915633207,0.15216697046399785,0.26530048411034773,0.10599402206750333,0.3536065150733674,0.0,0.07252862264643686,0.215841317197234,0.1832763868044188,0.17096806313339863,0.07816716869014252,0.09847516698042355,0.0,0.056156705625660865,0.13027861448357086,0.0,0.1069068093821714
home-assistant/core,175032,True,0,0,0,0,0,0,0,2,6,6,0,0,0,0,0,13,0,0,0,0,396,8,3.2113821138211383,3,17,16,1,0,23.0,25.0,2.0,1.0,1.0,0.46938775510204084,2.0,2.0,0.0,1.0,0.0,49.0,4781.0,44.0,1.0,1.0,1.0,0.0,1.0,0.0,0.11803418613928983,0.023659883265578042,0.0,0.32754102078599673,0.11076600684055642,0.19503883530200203,0.023061444687667243,0.11046054663080884,0.2797249683387931,0.04020668145985664,0.0,0.046173896958934806,0.0549511636537725,0.1518764992475094,0.0,0.1728725599654313,0.08930429790028717,0.08578384090885847,0.103708036109572,0.029686792141571158,0.023370540550464607,0.10485498521018528,0.04758673513304909,0.0,0.16476108343357082,0.3304934337879549,0.0,0.11853323783755476,0.20019510305681879,0.11046054663080884,0.1725619087522092,0.0,0.10719029837990893,0.025083815915633207,0.15216697046399785,0.26530048411034773,0.10599402206750333,0.3536065150733674,0.0,0.07252862264643686,0.215841317197234,0.1832763868044188,0.17096806313339863,0.07816716869014252,0.09847516698042355,0.0,0.056156705625660865,0.13027861448357086,0.0,0.1069068093821714
home-assistant/core,175033,True,0,0,0,0,0,0,0,1,2,10,0,0,0,0,0,13,0,0,0,0,231,6,2.987012987012987,3,16,15,1,0,5.0,6.0,1.0,1.0,0.5,0.4166666666666667,2.0,2.0,0.0,1.0,0.0,51.0,4781.0,44.0,1.0,1.0,1.0,0.0,1.0,0.0,0.11803418613928983,0.023659883265578042,0.0,0.32754102078599673,0.11076600684055642,0.19503883530200203,0.023061444687667243,0.11046054663080884,0.2797249683387931,0.04020668145985664,0.0,0.046173896958934806,0.0549511636537725,0.1518764992475094,0.0,0.1728725599654313,0.08930429790028717,0.08578384090885847,0.103708036109572,0.029686792141571158,0.023370540550464607,0.10485498521018528,0.04758673513304909,0.0,0.16476108343357082,0.3304934337879549,0.0,0.11853323783755476,0.20019510305681879,0.11046054663080884,0.1725619087522092,0.0,0.10719029837990893,0.025083815915633207,0.15216697046399785,0.26530048411034773,0.10599402206750333,0.3536065150733674,0.0,0.07252862264643686,0.215841317197234,0.1832763868044188,0.17096806313339863,0.07816716869014252,0.09847516698042355,0.0,0.056156705625660865,0.13027861448357086,0.0,0.1069068093821714
home-assistant/core,175034,True,0,0,0,0,0,0,0,4,3,15,0,0,0,0,0,17,0,0,0,0,280,8,2.735294117647059,1,23,22,1,0,4.0,9.0,1.0,1.0,0.5,0.2857142857142857,2.0,2.0,0.0,1.0,0.0,52.0,4781.0,44.0,1.0,1.0,1.0,0.0,1.0,0.0,0.11803418613928983,0.023659883265578042,0.0,0.32754102078599673,0.11076600684055642,0.19503883530200203,0.023061444687667243,0.11046054663080884,0.2797249683387931,0.04020668145985664,0.0,0.046173896958934806,0.0549511636537725,0.1518764992475094,0.0,0.1728725599654313,0.08930429790028717,0.08578384090885847,0.103708036109572,0.029686792141571158,0.023370540550464607,0.10485498521018528,0.04758673513304909,0.0,0.16476108343357082,0.3304934337879549,0.0,0.11853323783755476,0.20019510305681879,0.11046054663080884,0.1725619087522092,0.0,0.10719029837990893,0.025083815915633207,0.15216697046399785,0.26530048411034773,0.10599402206750333,0.3536065150733674,0.0,0.07252862264643686,0.215841317197234,0.1832763868044188,0.17096806313339863,0.07816716869014252,0.09847516698042355,0.0,0.056156705625660865,0.13027861448357086,0.0,0.1069068093821714
home-assistant/core,175035,True,0,0,0,0,0,0,0,1,5,0,0,0,3,0,0,1,0,0,0,0,386,10,3.5,2,4,3,1,0,27.0,27.0,2.0,1.0,1.0,0.4909090909090909,2.0,2.0,0.0,1.0,0.0,51.0,4781.0,44.0,1.0,1.0,1.0,0.0,1.0,0.0,0.11803418613928983,0.023659883265578042,0.0,0.32754102078599673,0.11076600684055642,0.19503883530200203,0.023061444687667243,0.11046054663080884,0.2797249683387931,0.04020668145985664,0.0,0.046173896958934806,0.0549511636537725,0.1518764992475094,0.0,0.1728725599654313,0.08930429790028717,0.08578384090885847,0.103708036109572,0.029686792141571158,0.023370540550464607,0.10485498521018528,0.04758673513304909,0.0,0.16476108343357082,0.3304934337879549,0.0,0.11853323783755476,0.20019510305681879,0.11046054663080884,0.1725619087522092,0.0,0.10719029837990893,0.025083815915633207,0.15216697046399785,0.26530048411034773,0.10599402206750333,0.3536065150733674,0.0,0.07252862264643686,0.215841317197234,0.1832763868044188,0.17096806313339863,0.07816716869014252,0.09847516698042355,0.0,0.056156705625660865,0.13027861448357086,0.0,0.1069068093821714
home-assistant/core,175036,True,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,556,7,3.6754966887417218,11,3,2,1,0,13.0,14.0,1.0,1.0,0.5,0.4642857142857143,3.0,2.0,0.0,2.0,0.0,56.0,4781.0,44.0,1.0,1.0,1.0,0.0,1.0,0.0,0.11803418613928983,0.023659883265578042,0.0,0.32754102078599673,0.11076600684055642,0.19503883530200203,0.023061444687667243,0.11046054663080884,0.2797249683387931,0.04020668145985664,0.0,0.046173896958934806,0.0549511636537725,0.1518764992475094,0.0,0.1728725599654313,0.08930429790028717,0.08578384090885847,0.103708036109572,0.029686792141571158,0.023370540550464607,0.10485498521018528,0.04758673513304909,0.0,0.16476108343357082,0.3304934337879549,0.0,0.11853323783755476,0.20019510305681879,0.11046054663080884,0.1725619087522092,0.0,0.10719029837990893,0.025083815915633207,0.15216697046399785,0.26530048411034773,0.10599402206750333,0.3536065150733674,0.0,0.07252862264643686,0.215841317197234,0.1832763868044188,0.17096806313339863,0.07816716869014252,0.09847516698042355,0.0,0.056156705625660865,0.13027861448357086,0.0,0.1069068093821714
home-assistant/core,175037,True,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,194,5,3.784313725490196,3,4,3,1,0,4.0,5.0,1.0,1.0,0.5,0.4,2.0,2.0,0.0,1.0,0.0,51.0,4781.0,44.0,1.0,1.0,1.0,0.0,1.0,0.0,0.11803418613928983,0.023659883265578042,0.0,0.32754102078599673,0.11076600684055642,0.19503883530200203,0.023061444687667243,0.11046054663080884,0.2797249683387931,0.04020668145985664,0.0,0.046173896958934806,0.0549511636537725,0.1518764992475094,0.0,0.1728725599654313,0.08930429790028717,0.08578384090885847,0.103708036109572,0.029686792141571158,0.023370540550464607,0.10485498521018528,0.04758673513304909,0.0,0.16476108343357082,0.3304934337879549,0.0,0.11853323783755476,0.20019510305681879,0.11046054663080884,0.1725619087522092,0.0,0.10719029837990893,0.025083815915633207,0.15216697046399785,0.26530048411034773,0.10599402206750333,0.3536065150733674,0.0,0.07252862264643686,0.215841317197234,0.1832763868044188,0.17096806313339863,0.07816716869014252,0.09847516698042355,0.0,0.056156705625660865,0.13027861448357086,0.0,0.1069068093821714
home-assistant/core,175038,True,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,2,0,0,0,0,142,9,3.4390243902439024,2,5,4,1,0,7.0,7.0,2.0,1.0,1.0,0.4666666666666667,2.0,2.0,0.0,1.0,0.0,52.0,4781.0,44.0,1.0,1.0,1.0,0.0,1.0,0.0,0.11803418613928983,0.023659883265578042,0.0,0.32754102078599673,0.11076600684055642,0.19503883530200203,0.023061444687667243,0.11046054663080884,0.2797249683387931,0.04020668145985664,0.0,0.046173896958934806,0.0549511636537725,0.1518764992475094,0.0,0.1728725599654313,0.08930429790028717,0.08578384090885847,0.103708036109572,0.029686792141571158,0.023370540550464607,0.10485498521018528,0.04758673513304909,0.0,0.16476108343357082,0.3304934337879549,0.0,0.11853323783755476,0.20019510305681879,0.11046054663080884,0.1725619087522092,0.0,0.10719029837990893,0.025083815915633207,0.15216697046399785,0.26530048411034773,0.10599402206750333,0.3536065150733674,0.0,0.07252862264643686,0.215841317197234,0.1832763868044188,0.17096806313339863,0.07816716869014252,0.09847516698042355,0.0,0.056156705625660865,0.13027861448357086,0.0,0.1069068093821714
home-assistant/core,175039,True,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,4,0,0,0,0,139,6,3.2857142857142856,2,10,9,1,0,3.0,3.0,1.0,1.0,0.5,0.42857142857142855,2.0,2.0,0.0,1.0,0.0,50.0,4781.0,44.0,1.0,1.0,1.0,0.0,1.0,0.0,0.11803418613928983,0.023659883265578042,0.0,0.32754102078599673,0.11076600684055642,0.19503883530200203,0.023061444687667243,0.11046054663080884,0.2797249683387931,0.04020668145985664,0.0,0.046173896958934806,0.0549511636537725,0.1518764992475094,0.0,0.1728725599654313,0.08930429790028717,0.08578384090885847,0.103708036109572,0.029686792141571158,0.023370540550464607,0.10485498521018528,0.04758673513304909,0.0,0.16476108343357082,0.3304934337879549,0.0,0.11853323783755476,0.20019510305681879,0.11046054663080884,0.1725619087522092,0.0,0.10719029837990893,0.025083815915633207,0.15216697046399785,0.26530048411034773,0.10599402206750333,0.3536065150733674,0.0,0.07252862264643686,0.215841317197234,0.1832763868044188,0.17096806313339863,0.07816716869014252,0.09847516698042355,0.0,0.056156705625660865,0.13027861448357086,0.0,0.1069068093821714
home-assistant/core,175040,True,0,0,0,0,0,0,0,2,7,0,0,0,1,0,1,1,0,0,0,0,597,9,3.6018518518518516,24,8,6,2,0,21.0,20.0,2.0,1.0,1.0,0.5,2.0,2.0,0.0,1.0,0.0,53.0,4781.0,44.0,1.0,1.0,1.0,0.0,1.0,0.0,0.11803418613928983,0.023659883265578042,0.0,0.32754102078599673,0.11076600684055642,0.19503883530200203,0.023061444687667243,0.11046054663080884,0.2797249683387931,0.04020668145985664,0.0,0.046173896958934806,0.0549511636537725,0.1518764992475094,0.0,0.1728725599654313,0.08930429790028717,0.08578384090885847,0.103708036109572,0.029686792141571158,0.023370540550464607,0.10485498521018528,0.04758673513304909,0.0,0.16476108343357082,0.3304934337879549,0.0,0.11853323783755476,0.20019510305681879,0.11046054663080884,0.1725619087522092,0.0,0.10719029837990893,0.025083815915633207,0.15216697046399785,0.26530048411034773,0.10599402206750333,0.3536065150733674,0.0,0.07252862264643686,0.215841317197234,0.1832763868044188,0.17096806313339863,0.07816716869014252,0.09847516698042355,0.0,0.056156705625660865,0.13027861448357086,0.0,0.1069068093821714
home-assistant/core,175041,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,268,9,2.752577319587629,4,3,2,1,0,5.0,7.0,1.0,1.0,0.5,0.38461538461538464,2.0,2.0,0.0,1.0,0.0,53.0,4781.0,44.0,1.0,1.0,1.0,0.0,1.0,0.0,0.11803418613928983,0.023659883265578042,0.0,0.32754102078599673,0.11076600684055642,0.19503883530200203,0.023061444687667243,0.11046054663080884,0.2797249683387931,0.04020668145985664,0.0,0.046173896958934806,0.0549511636537725,0.1518764992475094,0.0,0.1728725599654313,0.08930429790028717,0.08578384090885847,0.103708036109572,0.029686792141571158,0.023370540550464607,0.10485498521018528,0.04758673513304909,0.0,0.16476108343357082,0.3304934337879549,0.0,0.11853323783755476,0.20019510305681879,0.11046054663080884,0.1725619087522092,0.0,0.10719029837990893,0.025083815915633207,0.15216697046399785,0.26530048411034773,0.10599402206750333,0.3536065150733674,0.0,0.07252862264643686,0.215841317197234,0.1832763868044188,0.17096806313339863,0.07816716869014252,0.09847516698042355,0.0,0.056156705625660865,0.13027861448357086,0.0,0.1069068093821714
home-assistant/core,175044,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,73,3,2.88,0,14,13,1,0,4.0,132.0,6.0,1.0,3.0,0.029197080291970802,4.0,3.0,0.0,2.0,0.0,70.0,5564.0,13.0,1.0,1.0,1.0,0.0,1.0,1.0,0.10475054885777606,0.02099718597674335,0.0,0.35527477349569425,0.1966006695321341,0.24727007021939698,0.020466096031158877,0.09802925122940835,0.24824455457450834,0.0535226965393692,0.0,0.040977459222221214,0.04876692711985498,0.13478422798628992,0.0,0.153417379584066,0.07925393927293362,0.10150623546443828,0.09203667224527606,0.026345822954941093,0.02074040606231784,0.09305454301416835,0.06334694362598625,0.0,0.1462187734297722,0.3584771750086998,0.0,0.14025791597609183,0.20727586539159815,0.09802925122940835,0.15314168924254115,0.0,0.09512703865534358,0.02226086840222107,0.13504200939987668,0.26907818325977184,0.0940653919883164,0.33795076887479636,0.0,0.06436620845716028,0.1915504074041276,0.16265035358296445,0.1517272159545401,0.06937018918644666,0.08739271331008795,0.0,0.049836796683553834,0.1156169819774111,0.0,0.1265006049032937
home-assistant/core,175046,True,2,0,0,0,0,0,0,11,3,3,0,0,1,0,1,8,0,0,0,1,349,10,3.0,0,25,23,2,0,87.0,1.0,4.0,8.0,0.4444444444444444,0.9775280898876404,12.0,3.0,8.0,1.0,0.0898876404494382,33.0,4882.0,39.5,1.0,1.0,1.0,0.0,1.0,0.0,0.11000566437602724,0.022050570794953768,0.0,0.3730981643590234,0.10323185656057168,0.18177256401975117,0.021492837179765068,0.10294717333096844,0.2606984636498402,0.05620781806121035,0.0,0.043033212477982925,0.05121346165623178,0.14154607024706845,0.0,0.16111400801239342,0.08322994331966384,0.0799489429339592,0.09665395921740483,0.02766753768160652,0.02178090877033612,0.0977228944296963,0.06652492703621819,0.0,0.15355426287292281,0.3764612236449014,0.0,0.12888256648095275,0.2176744611856618,0.10294717333096844,0.160824486864178,0.0,0.09989936283401414,0.023377649519512322,0.1418167840139615,0.24725511284841103,0.09878445557851624,0.3549050507309245,0.0,0.06759532624797464,0.20116008992563394,0.17081018096795886,0.15933905241552457,0.07285034620397865,0.09177702259443808,0.0,0.05233700433389524,0.12141724367329773,0.0,0.09963515636502887
home-assistant/core,175052,True,0,0,2,0,0,0,0,0,8,11,0,0,2,0,1,11,0,0,0,0,504,10,3.8297872340425534,12,18,18,4,1,11.0,6.0,3.0,1.0,1.5,0.6111111111111112,2.0,2.0,0.0,1.0,0.0,41.0,4620.0,41.0,1.0,1.0,1.0,0.0,1.0,0.0,0.1181286690694168,0.023678822313412503,0.0,0.3278032078386877,0.11085467180472543,0.1951949582122421,0.02307990470284014,0.11054896708297164,0.27994888003338586,0.040238865737982014,0.0,0.02310542890968324,0.05499515046069442,0.15199807196415774,0.0,0.17301093941750637,0.0893757833911821,0.08585250837640936,0.10379105137362254,0.029710555554522518,0.023389247987878146,0.10493891857360414,0.04762482692931259,0.0,0.1648929698848005,0.33075798416131164,0.0,0.11862812024403921,0.20035535340930188,0.11054896708297164,0.1727000395370309,0.0,0.1072761010935411,0.025103894780104535,0.1522887756943996,0.2655128494252004,0.10607886719677004,0.3538895667954904,0.0,0.07258667969761712,0.21601409188868814,0.18342309421703168,0.171104918091198,0.07822973923329735,0.09855399348506072,0.0,0.056201657433838946,0.13038289872216222,0.0,0.10699238517111302
home-assistant/core,175063,True,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,68,5,2.392857142857143,0,9,8,1,0,1.0,0.0,1.0,1.0,0.5,0.5,2.0,2.0,0.0,1.0,0.0,39.0,5139.0,39.0,1.0,1.0,1.0,0.0,1.0,1.0,0.1122579582498153,0.02250204177871365,0.0,0.3115121765918378,0.2106909223185965,0.2649917687477336,0.021932888933326025,0.10505494922716735,0.2660360938156597,0.03823909086269204,0.0,0.04391428929692083,0.05226202371526833,0.14444413325759214,0.0,0.16441271172266195,0.08493402185523657,0.1087811268495988,0.09863288567957855,0.028234012380673586,0.022226858600894624,0.09972370663969743,0.04525798754190473,0.0,0.1566981857565711,0.314320107635806,0.0,0.11273258790195873,0.1903981740870336,0.10505494922716735,0.16411726281870634,0.0,0.10194473680800574,0.04771258314062108,0.1447203897114203,0.28836285624931396,0.10080700255722862,0.3363021062315395,0.0,0.06897929624687041,0.20527871091447183,0.17430740746403922,0.16260141507335957,0.0743419092920183,0.09365609697589337,0.0,0.05340857019281968,0.12390318215336382,0.0,0.10167512088474477
